Date,First_30min_Volume_Estimated,Total_Day_Volume,Estimated_Percentage,Volume_vs_Average,Volume_Category,First_30min_Trades_Estimated,Trades_vs_30min_Average,Trades_vs_Daily_Average,Total_Day_Trades_Estimated,Trade_Percentage_First_30min,Daily_Return,Opening_Gap_Percent,Volume_ZScore
2022-07-01,36898717.050000004,81997149.0,45.0,14.622407516844051,Extreme,1834040,15.349439316889821,4.143930479383444,4075646,45.0,-6.454621434039352,0.799417340001709,4.1055010689020905
2022-05-31,31661442.427243523,70620653.0,44.83312045733069,12.546954223771603,Extreme,1439370,12.046368928459414,3.2521914538996683,3198601,45.0,-0.3312606510613543,0.878133668318001,4.155989636071763
2023-09-20,23925166.757384624,57081884.0,41.913765070165915,9.481184339305594,Extreme,1156934,9.682606827902667,2.6140400783161795,2570965,45.0,-1.6879612744340873,0.5499796222028853,3.7054807783210224
2024-08-30,17928219.861668848,41620730.0,43.07521723350082,7.104684331264556,Extreme,1056370,8.840967051527175,2.3868202659191122,2347491,45.0,-1.5889830508474576,0.8596709733953866,2.976303254752125
2024-08-29,16454364.50039569,38335358.0,42.922162094836025,6.520617582162733,Extreme,972460,8.138707857027478,2.1972294137430066,2161024,45.0,1.1858874014843186,0.3203581793624513,3.9216999829861505
2022-11-28,13955200.36580022,31527484.0,44.263603038543195,5.530236361644502,Extreme,647365,5.41792424558809,1.4626919558930358,1438590,45.0,3.7812885744774163,0.3323602392835364,3.7639616124800126
2023-07-10,13218896.92008192,33240016.0,39.76802213356913,5.23845036201855,Extreme,642161,5.374370952200216,1.450933753119535,1427025,45.0,1.716315289700931,2.0997900943802885,3.178775989530991
2024-06-04,13208394.484604448,36709098.0,35.98125588540598,5.234288404537403,Extreme,920558,7.704329872127904,2.0799591907702473,2045686,45.0,-6.72707994588669,0.8127371555852954,2.9173160101941606
2023-07-19,12002871.857463695,39122156.0,30.68049689660175,4.756557888841098,Extreme,728704,6.098666238454385,1.646473749781157,1696527,42.952695655242444,0.4187261434752054,0.3386049714564888,2.650853133615415
2024-05-31,12000207.139351998,31069832.0,38.62334092875687,4.755501901065318,Extreme,685075,5.733526607935647,1.5478959963597374,1522390,45.0,-0.06288160297342311,0.4526825672069027,3.4798882217995493
2023-03-17,11796580.333850011,34014213.0,34.681326696725314,4.674807655588749,Extreme,516569,4.323266950822478,1.1671643060154775,1147933,45.0,-0.9644710544973879,0.8468620067465819,3.2489123527690777
2024-10-03,11794030.455568729,37757294.0,31.236429325599257,4.673797177113393,Extreme,794174,6.6465974679132716,1.7944002554654572,1816045,43.73100105583896,-2.060454664185224,1.9285580831620672,2.4896028021720604
2022-07-04,11706267.75266056,41857728.0,27.966801620624413,4.639018135745531,Extreme,569785,4.768642058610536,1.2874034525939977,1455260,39.15352226887418,1.4607276019210502,1.2351131895906329,1.3331372670726653
2025-06-20,11469255.824413698,29010635.0,39.53465970122232,4.545093867417113,Extreme,654889,5.480894072538581,1.4796920937999958,1455309,45.0,2.4598148967068485,0.16047224933854806,3.6697214169626813
2023-07-20,11108251.045348868,38717624.0,28.69042543868102,4.402033094115397,Extreme,644646,5.395168403020521,1.4565484982948134,1604933,40.16659561415343,1.5445774285368161,1.6403481903237416,2.1524225882408126
2024-10-04,11059771.283853201,37072876.0,29.832514973624388,4.382821292579087,Extreme,704951,5.899872737716079,1.5928049199427703,1687879,41.76552096307414,-1.2393841415242597,0.21677192634803982,2.0181103554436923
2025-01-17,11057063.318506455,29366277.0,37.652247571275225,4.381748166573433,Extreme,580999,4.862494216960191,1.3127409787089166,1291110,45.0,-1.5050122453441106,4.406020844052459,2.931677537542387
2025-04-28,11038574.63373226,31104496.0,35.488678658327274,4.374421378412956,Extreme,618001,5.172171188892951,1.3963453251779938,1373336,45.0,2.149257375233209,3.045214921753063,3.0571747593158864
2023-11-30,9974168.55442494,28439984.0,35.07093588528369,3.952613231697517,Extreme,524673,4.391090911163624,1.1854749277058023,1165942,45.0,-0.7203407671829053,0.24992836352332992,3.516058704392643
2023-05-31,9872053.603585681,27107927.0,36.4175895987387,3.9121466099797266,Extreme,481564,4.030303262305473,1.0880720907798134,1070144,45.0,-1.2040077799151108,0.7916901829881582,3.8773827730687693
2025-04-29,9090160.27482995,32538970.0,27.936226238353427,3.6022940242576977,Extreme,564738,4.72640272891634,1.275999984223925,1443948,39.110716733694794,2.0933589476203505,0.16072114943000265,2.527013330015219
2023-02-15,8971927.28085972,33503591.0,26.7790019310459,3.555440064066438,Extreme,429927,3.598143114213698,0.9714006233287638,1146760,37.49060270346426,2.3547987296944903,0.08831581357680447,2.6843332725420903
2024-06-21,8842752.306877453,31170360.0,28.369105479941368,3.5042499614949327,Extreme,580936,4.86196695764362,1.3125986330565858,1462700,39.716747671917915,-1.3181812759776075,0.005088687185810664,1.8040436154563502
2024-11-25,8718696.716958784,28923341.0,30.144154912666497,3.455088593958083,Extreme,489696,4.098361560120651,1.1064459772045074,1160368,42.201816877733094,-0.23255813953488372,1.9440473456074419,2.3783176992294734
2024-09-20,8440685.66369063,30897320.0,27.318504205836074,3.3449169880031824,Extreme,547962,4.586001105189407,1.2380953705174973,1432735,38.245905888170505,0.8090263791129579,0.2942794174347307,1.4974301686245046
2024-10-15,7909415.8690708345,33762794.0,23.426425754547548,3.134382745639309,Extreme,456021,3.8165289016201465,1.0303588368513867,1390436,32.79699605636657,-1.0673340379765113,1.0200178321686098,1.477966997316832
