Date,First_30min_Volume_Estimated,Total_Day_Volume,Estimated_Percentage,Volume_vs_Average,Volume_Category,First_30min_Trades_Estimated,Trades_vs_30min_Average,Trades_vs_Daily_Average,Total_Day_Trades_Estimated,Trade_Percentage_First_30min,Daily_Return,Opening_Gap_Percent,Volume_ZScore
2025-04-03,3009218.4,6687152.0,45.0,27.589763959472116,Extreme,98581,36.46512441640757,12.070242748582677,219070,45.0,5.194891298921725,0.2819444113095338,3.7813724927741297
2025-04-02,1526792.4000000001,3392872.0,45.0,13.99826676957576,Extreme,41120,15.210293220830376,5.034726588508127,91379,45.0,19.99999530679317,0.0,4.025601528178657
2025-02-20,1274253.3,2831674.0,45.0,11.682883426333698,Extreme,23498,8.691913183440471,2.8770915704465945,52219,45.0,19.10558702650006,0.45188241209242364,3.86584185245598
2024-12-06,905840.1,2012978.0,45.0,8.305118214093273,Extreme,28525,10.551401121697142,3.4925966910796284,63390,45.0,6.199998121995192,1.3724247700306347,3.8527114223712937
2025-06-25,841571.55,1870159.0,45.0,7.715877458248656,Extreme,22540,8.337548861807312,2.7597941951598535,50091,45.0,9.796843438396385,0.9971260224412751,4.170364096818869
2025-01-03,592708.3268092776,1369596.0,43.27614324291818,5.43419608011224,Extreme,15876,5.872534415707759,1.9438550418082448,35280,45.0,5.318981642726748,2.071239990564595,2.0334325093062238
2025-06-27,459206.85222800774,1090800.0,42.09817127136118,4.210199120656355,Extreme,11217,4.149169724174473,1.3734077855859839,24927,45.0,4.037045629698371,0.5906816405690818,1.8225455690410928
2025-06-30,434883.6250961126,1143440.0,38.032920406502534,3.987193673360933,Extreme,11648,4.308596678896698,1.4261793604801232,25886,45.0,4.549247376019218,0.4367607381839862,1.6849248205515126
2025-02-10,346662.5313586321,880359.0,39.3774052810992,3.1783460495182934,Extreme,7460,2.7594549471642655,0.9134012731096942,16578,45.0,-9.153224575904108,1.639344262295082,2.464676893766892
2025-04-01,336016.79314695724,1029449.0,32.64045068254544,3.0807415006312993,Extreme,8080,2.9887930258830115,0.9893139794539315,17956,45.0,7.19143319429693,0.7975732991406639,2.7360596332069966
2025-01-29,320325.8809340176,894391.0,35.81497140892715,2.9368807013407583,Very High,8416,3.1130794685434933,1.0304537686985504,18704,45.0,-5.410249291759303,2.6338698600130503,1.8178721021105277
2025-02-14,291312.532383559,926581.0,31.439510672413853,2.6708742731662376,Very High,5912,2.186849550621332,0.7238643869469855,13432,44.015314941379394,-7.414632657679116,0.7371007371007371,1.8952677194460197
2025-05-15,281781.7963523459,964102.0,29.22738427597348,2.5834925273078433,Very High,7614,2.8164195667169865,0.9322570098468113,18610,40.91833798636287,-0.51666259765625,6.367039414824475,1.3721241011752716
2025-04-21,275866.4894824556,1350638.0,20.42490211903231,2.5292585374159438,Very High,7312,2.7047097283733392,0.8952801754662312,25574,28.594862966645234,3.2611366565327295,1.8349527485691468,0.1926900803756718
2024-11-07,256411.7542102591,851267.0,30.121190438518006,2.350889445277627,Very High,9337,3.4537574854789206,1.1432208695744257,22142,42.16966661392521,-4.857144517963436,0.0,2.113776128391464
2025-03-28,244374.1945409613,776620.0,31.46637925123758,2.2405240992715054,Very High,5281,1.9534425705059633,0.6466048422643828,11988,44.05293095173261,4.406465750349621,1.4609493175880088,2.2703525014120234
2025-01-06,224785.15401154652,758689.0,29.62810242557181,2.060923640760722,Very High,7517,2.7805392544013117,0.9203803444994064,18123,41.479343395800534,-8.299415056095567,0.4232994478772576,1.3782301778869892
2025-02-11,208278.86652551746,744979.0,27.957682904554016,1.9095871423574389,High,4649,1.7196656902636287,0.5692228577328377,11879,39.14075606637562,-8.358924222534881,1.1540127871766033,1.638371415631402
2025-02-25,185615.9881220144,897709.0,20.67663219618099,1.7018044617135655,High,3454,1.2776350385395943,0.4229072382467673,11934,28.947285074653383,2.503481331327596,1.5058809168198528,0.517677144936597
2024-10-04,183935.98586882782,1347711.0,13.648028833245986,1.6864015033849846,High,4542,1.6800863766782967,0.5561217938960096,23772,19.107240366544378,-6.487806366711128,0.2554404145847078,-0.24885972360122913
2024-12-05,181545.5081812861,608331.0,29.843211702393287,1.6644846112279843,High,5799,2.145050836274206,0.7100286840165037,13880,41.7804963833506,-2.493911798627043,0.7661661334741463,1.9213755566712338
2025-05-16,179349.69932073288,759505.0,23.61402483469271,1.6443525237188887,High,4677,1.7300228938186688,0.5726511735032225,14148,33.05963476856979,-5.232558139534884,0.8544103496969716,0.821338090774216
2025-03-27,172929.07532791406,668789.0,25.85704539517158,1.5854855765958769,High,3480,1.287252441840703,0.42609067431926756,9614,36.199863553240206,-0.3289473684210526,0.871566266133859,2.1017349660651092
2024-12-09,159096.66351700522,626162.0,25.408227186735253,1.458664280789235,Moderate,5015,1.855049136733082,0.6140358424457261,14100,35.57151806142935,4.360428386697466,0.0,0.7270365364056273
2025-04-23,155393.57340461912,1002555.0,15.499755465248203,1.4247128128195499,Moderate,3896,1.4411308946584422,0.47702565147927195,17956,21.699657651347483,-6.997356101583914,1.023018599150089,-0.07524596530145881
2025-07-02,152080.70689551995,705880.0,21.544838626327415,1.3943390768968642,Moderate,4179,1.5458126305897408,0.511676128729948,13858,30.16277407685838,1.4344223259358035,0.04731885186523483,0.6629428849685086
2025-04-04,147914.98234761588,852829.0,17.344037591078152,1.3561459842995134,Moderate,3551,1.313515350855269,0.4347839035941721,14626,24.281652627509413,-3.0430814302884612,1.2938132901889225,-0.03767650024563628
