Date,First_30min_Volume_Estimated,Total_Day_Volume,Estimated_Percentage,Volume_vs_Average,Volume_Category,First_30min_Trades_Estimated,Trades_vs_30min_Average,Trades_vs_Daily_Average,Total_Day_Trades_Estimated,Trade_Percentage_First_30min,Daily_Return,Opening_Gap_Percent,Volume_ZScore
2022-07-01,36898717.050000004,81997149.0,45.0,14.622407784701327,Extreme,1834040,15.349439316889821,4.143930457222441,4075646,45.0,-6.454621434039352,0.7994071276863817,4.1055010689020905
2022-05-31,31661433.11634691,70620653.0,44.833107272948766,12.546950763841568,Extreme,1439370,12.046368928459414,3.2521914365075277,3198601,45.0,-0.33126065106137426,0.8781236075182447,4.155989636071763
2023-09-20,23925166.757384624,57081884.0,41.913765070165915,9.481184512984532,Extreme,1156934,9.682606827902667,2.6140400643367583,2570965,45.0,-1.6879612744340873,0.5499796222028853,3.7054807783210224
2024-08-30,17928219.861668848,41620730.0,43.07521723350082,7.104684461410114,Extreme,1056370,8.840967051527175,2.3868202531548226,2347491,45.0,-1.5889830508474576,0.8596709733953866,2.976303254752125
2024-08-29,16454364.50039569,38335358.0,42.922162094836025,6.520617701609196,Extreme,972460,8.138707857027478,2.197229401992615,2161024,45.0,1.1858874014843186,0.3203581793624513,3.9216999829861505
2022-11-28,13955200.226142047,31527484.0,44.26360259557041,5.530236407604452,Extreme,647365,5.41792424558809,1.4626919480708196,1438590,45.0,3.7812885744774225,0.3323599023704649,3.7639616124800126
2023-07-10,13218893.210826451,33240016.0,39.76801097456286,5.238448988055648,Extreme,642161,5.374370952200216,1.4509337453601996,1427025,45.0,1.7163152897009304,2.099780151757415,3.178775989530991
2024-06-04,13208394.484604448,36709098.0,35.98125588540598,5.234288500420535,Extreme,920558,7.704329872127904,2.079959179646996,2045686,45.0,-6.72707994588669,0.8127371555852954,2.9173160101941606
2023-07-19,12002871.857463695,39122156.0,30.68049689660175,4.756557975973031,Extreme,728704,6.098666238454385,1.6464737409761085,1696527,42.952695655242444,0.4187261434752054,0.3386049714564888,2.650853133615415
2024-05-31,12000207.139351998,31069832.0,38.62334092875687,4.755501988177908,Extreme,685075,5.733526607935647,1.5478959880818652,1522390,45.0,-0.06288160297342311,0.4526825672069027,3.4798882217995493
2023-03-17,11796576.166565701,34014213.0,34.68131444512828,4.6748060897909305,Extreme,516569,4.323266950822478,1.1671642997736906,1147933,45.0,-0.9644710544973975,0.8468499321802384,3.2489123527690777
2024-10-03,11794030.455568729,37757294.0,31.236429325599257,4.673797262729293,Extreme,794174,6.6465974679132716,1.7944002458693242,1816045,43.73100105583896,-2.060454664185224,1.9285580831620672,2.4896028021720604
2022-07-04,11706264.049999092,41857728.0,27.966792774799174,4.63901675341517,Extreme,569785,4.768642058610536,1.2874034457091934,1455260,39.153509884718844,1.4607276019210433,1.2351022556826072,1.3331372670726653
2025-06-20,11469255.824413698,29010635.0,39.53465970122232,4.54509395067539,Extreme,654889,5.480894072538581,1.4796920858868658,1455309,45.0,2.4598148967068485,0.16047224933854806,3.6697214169626813
