Date,First_30min_Volume_Estimated,Total_Day_Volume,Estimated_Percentage,Volume_vs_Average,Volume_Category,First_30min_Trades_Estimated,Trades_vs_30min_Average,Trades_vs_Daily_Average,Total_Day_Trades_Estimated,Trade_Percentage_First_30min,Daily_Return,Opening_Gap_Percent,Volume_ZScore
2022-05-23,123247557.0,273883460.0,45.0,13.243202987869093,Extreme,904685,10.57975041294388,2.8811280744427714,2010413,45.0,-6.750226969277529,6.287363253626485,3.5725275318789502
2022-03-02,80962331.1971211,248475320.0,32.58365104313825,8.699568677167056,Extreme,845906,9.892365135723159,2.6939360384438635,1879792,45.0,5.619496851808312,2.132949001460637e-06,3.05359873068155
2023-01-02,64549842.75,143444095.0,45.0,6.936013103880673,Extreme,507168,5.931026663901713,1.615165458981846,1127041,45.0,4.239509099153257,1.5534868847919774,3.7561446296365752
2024-03-18,62315452.60973886,166913078.0,37.33407433163437,6.695923296813977,Extreme,737055,8.619417742763892,2.3472809352519572,1637902,45.0,5.0157795464152315,0.5998704192218597,2.5971925318347577
2024-09-24,56470972.772896275,137414352.0,41.09539647859801,6.067921941478273,Extreme,700995,8.197717593108756,2.2324415399216417,1557768,45.0,3.467615271968389,0.7532834002575173,3.5905970422379516
2025-04-07,54812853.0,121806340.0,45.0,5.889753568285572,Extreme,489815,5.728093699482258,1.5599017865701166,1088479,45.0,1.1562466621398966,8.825411328712498,2.856126179222881
2022-02-01,54136014.54939401,170752680.0,31.704342531779886,5.81702588743288,Extreme,509362,5.956684182713232,1.6221526368341674,1147572,44.386079544491835,5.6520978073344805,1.7825080828390987,2.76761522552612
2022-02-28,50812656.64497838,176054460.0,28.861896849973803,5.45992425880169,Extreme,464064,5.42695114391461,1.4778932100545608,1148486,40.40665558996332,7.649907676926772,0.9909654950792821,2.113155227885115
2024-03-01,49957134.5524482,123709943.0,40.38247317957959,5.367996653843291,Extreme,552125,6.456771911490342,1.7583389114462107,1226946,45.0,4.860137726043493,1.52645140104477,2.987377810879941
2022-07-29,49844816.0217445,166959934.0,29.854357765704734,5.3559277971647905,Extreme,425282,4.97341883099377,1.3543851282547745,1017518,41.796100871986624,4.4660179360398855,2.640756009845442,2.274105663799179
2024-08-01,44473712.226675145,118341338.0,37.58087662206012,4.778791669208782,Extreme,623807,7.295050062560209,1.986622814276706,1386238,45.0,-3.0558855427506804,1.7359261961554233,3.5577090603693393
2022-05-04,43163442.50605037,138374020.0,31.19331396605401,4.638000498158695,Extreme,465223,5.440504956267641,1.48158424885622,1065301,43.67063955247561,-4.9687288507463245,2.478373306172116,3.1150757910565496
2022-05-10,41988971.21111397,145537420.0,28.85097950143267,4.511801146700002,Extreme,436355,5.102910948496025,1.3896490390837424,1080318,40.39137130200573,-6.882494576634761,0.0998237454957969,2.76775811020125
2024-03-07,41450602.1383076,124847699.0,33.20093399423212,4.453952284725679,Extreme,581442,6.799616705928489,1.8517040404783476,1292094,45.0,3.1824188305479293,0.5277024275731486,2.4958446912507704
2022-03-03,39993939.658525415,174503380.0,22.91871920104093,4.297430911206135,Extreme,386700,4.522225398548001,1.2315139815372418,1205193,32.0862068814573,-0.2067413934475115,1.2913580657986397,1.3782320833148065
2024-06-04,39355780.029537536,125042158.0,31.474008973467598,4.228859349131685,Extreme,687360,8.038264416720853,2.189018490689006,1559928,44.06361256285464,-8.911176533958631,0.1434665533504379,2.536305358570708
2022-02-07,38017099.91741572,145105250.0,26.199672249912197,4.085015423197701,Extreme,338224,3.955327549000515,1.077133656300626,922107,36.679541149877075,1.258239491281408,0.680096476883036,1.7196345199556022
2022-07-11,37358175.4729497,150193340.0,24.873390173592053,4.014212639076533,Extreme,258741,3.0258213650005388,0.8240061005868309,743025,34.822746243028874,3.1122966417648263,0.07902055084288216,2.0479378066292186
2023-03-03,37275952.09450385,117175295.0,31.812125665656616,4.005377568283959,Extreme,332932,3.8934407716301607,1.060280354024197,747542,44.53697593191926,0.9433962264150936,1.290019760769735,2.370335133530924
2023-02-07,37176734.75474747,110953246.0,33.50666708277058,3.994716461465346,Extreme,344457,4.028218759006074,1.096983738139058,765462,45.0,-1.0213157561837896,4.129410956421349,3.1466527406555125
2022-03-04,36373185.33194743,162829230.0,22.338240702819405,3.908373426552889,Extreme,341810,3.9972636759185214,1.0885539023254323,1092971,31.273536983947164,-1.9425724063135044,0.0690602328547519,1.0412918357179721
2024-05-30,34880958.08989419,108813875.0,32.05561615179516,3.748030546324122,Extreme,545543,6.379799355055785,1.7373773778892463,1215619,44.87786261251322,-4.563957036927695,1.2912406168951602,3.0524754740238387
2022-06-20,33403826.417820275,139866890.0,23.882583231685693,3.58930971607606,Extreme,237005,2.7716318349699223,0.7547839958475149,708841,33.43561652435997,-4.81768023243266,0.18748434007597167,1.591627158909911
2024-08-05,33268109.346506584,102883971.0,32.33556114052653,3.5747266381792193,Extreme,451648,5.281753444022259,1.4383522801482602,1003664,45.0,-2.4990213760078923,2.882055987112147,2.1522388838834248
2022-07-28,32514347.45906132,137156107.0,23.706088026442252,3.493733376138683,Extreme,249049,2.912479217178643,0.7931402265008237,750407,33.188523237019155,2.2935780173264217,2.2514033202553447,1.7490267496650507
2022-09-23,32219558.758184522,109765520.0,29.353078050543125,3.4620577251215865,Extreme,274146,3.2059736335928117,0.8730660252974106,667115,41.09430927076037,-1.7890715170268388,2.509655794924002,2.394485664069479
2022-05-26,31866302.422868,150536730.0,21.168456643682905,3.4240996067683973,Extreme,240496,2.8124569936622708,0.7659016977082507,811505,29.635839301156064,4.468719102655886,0.7907101016763406,0.9978616001760795
