Date,First_30min_Volume_Estimated,Total_Day_Volume,Estimated_Percentage,Volume_vs_Average,Volume_Category,First_30min_Trades_Estimated,Trades_vs_30min_Average,Trades_vs_Daily_Average,Total_Day_Trades_Estimated,Trade_Percentage_First_30min,Daily_Return,Opening_Gap_Percent,Volume_ZScore
2023-04-17,23927267.25,53171705.0,45.0,18.067770476933294,Extreme,1236735,16.61556485164775,4.5784164191245615,2748301,45.0,0.6398464118671576,9.998546115121336,4.197263871052598
2023-07-21,20496737.25,45548305.0,45.0,15.477335555693637,Extreme,1045617,14.04788986604678,3.8708939594300853,2323594,45.0,0.8635074106723885,8.920308144849683,3.8850317553786367
2024-05-31,16701216.75,37113815.0,45.0,12.611291869300864,Extreme,924916,12.426268990791584,3.4240565688777407,2055371,45.0,-0.2057046612016433,0.1669709439724381,4.1139302216608336
2022-04-18,13735784.25,30523965.0,45.0,10.372057726302836,Extreme,793769,10.66430585107366,2.938547888263924,1763933,45.0,0.9903472073536215,8.181061141611316,3.7099273559416757
2024-07-19,13418602.200000001,29819116.0,45.0,10.13254970313721,Extreme,867639,11.656751100533906,3.212016028876692,1928087,45.0,-2.7684408258202327,4.88893519643827,3.3170012223439382
2024-01-12,12039480.450000001,26754401.0,45.0,9.091158098387755,Extreme,686224,9.219436156296316,2.54041425915603,1524943,45.0,3.2490396927016536,4.537552278761087,3.398297060245284
2025-04-07,8915998.869276527,21715252.0,41.05869399662747,6.7325791725206345,Extreme,451237,6.0623800870541995,1.6704879296830037,1002751,45.0,3.309911242603548,6.864604785247785,2.950627853984353
2022-09-16,8523790.163464198,20464045.0,41.65251866610046,6.436417609161483,Extreme,445486,5.985115261960848,1.649197618641119,989970,45.0,-3.3649088541666754,0.5444068081920679,3.1161941329287814
2023-10-13,7984441.737820989,17973439.0,44.423561555587604,6.029149054010588,Extreme,380473,5.1116640232555675,1.4085182599615755,845497,45.0,1.8612117020685097,4.128285803662706,3.4807353788613105
2023-12-15,7875967.862932367,18395389.0,42.81490248959871,5.947239111945174,Extreme,444162,5.96732728970844,1.6442961455374057,987027,45.0,3.6341534297264397,1.4386178564115024,3.237730862012433
2024-06-07,7576813.789990411,24075302.0,31.471313589297495,5.7213442334920135,Extreme,518333,6.963816481500995,1.9188785938572865,1176431,44.05983902501649,3.551652639158503,0.5943176548595878,1.79309869840471
2025-01-17,6782387.7181702,16409953.0,41.33093932792007,5.121463445746004,Extreme,466287,6.26457720366956,1.7262033150386578,1036195,45.0,-1.9205861063276546,4.016176063510858,3.0796927835923236
2024-04-18,6703381.562054738,22107945.0,30.32114274779831,5.061804936479388,Extreme,423278,5.686750240977862,1.5669831815661448,997133,42.44959984691763,-0.13017913009074975,0.4701519581949214,2.8835271052128357
2024-04-19,6283170.332925251,20603621.0,30.495466466429615,4.744498327228321,Extreme,372811,5.008724866610591,1.380153390686159,873225,42.69365305300146,1.8953068592057662,2.4132478373299326,2.112339264176618
